"transaction_id","lead_id","agent_id","property_id","sale_date","sale_price","payment_method","commission_amount","commission_rate","original_property_price","governorate_code"
TRANS002902,LEAD019220,AGT035_QE,PROP024414,2025-04-06,3469351.00,Cash,111019.2300,0.0320,2636596.0000,Qena
TRANS002903,LEAD019221,AGT067_NC,PROP011252,2025-01-13,5242274.00,Installment,251629.1500,0.0480,4278188.0000,New Administrative Capital
TRANS002904,LEAD019223,AGT019_LU,PROP010151,2025-06-27,5080504.00,Cash,203220.1600,0.0400,3990684.0000,Luxor
TRANS002905,LEAD019226,AGT013_AS,PROP013533,2025-04-11,6637824.00,Installment,232323.8400,0.0350,4532282.0000,Asyut
TRANS002906,LEAD019237,AGT014_AS,PROP019913,2025-02-28,17924449.00,Bank Transfer,627355.7200,0.0350,12588427.0000,Asyut
TRANS002907,LEAD019238,AGT027_MN,PROP007627,2025-06-15,1795753.00,Cash,59259.8500,0.0330,1505303.0000,Al Minya
TRANS002908,LEAD019239,AGT013_AS,PROP005236,2025-03-21,2681362.00,Bank Transfer,93847.6700,0.0350,2284347.0000,Asyut
TRANS002909,LEAD019242,AGT001_CA,PROP007760,2025-06-25,24668238.00,Cash,1110070.7100,0.0450,20272629.0000,Cairo
TRANS002910,LEAD019245,AGT005_GZ,PROP002452,2025-06-13,6026758.00,Cash,253123.8400,0.0420,4459245.0000,Giza
TRANS002911,LEAD019250,AGT014_AS,PROP010277,2025-06-25,3647609.00,Installment,127666.3200,0.0350,2821749.0000,Asyut
TRANS002912,LEAD019275,AGT021_AW,PROP007149,2025-03-12,4702845.00,Cash,169302.4200,0.0360,3771956.0000,Aswan
TRANS002913,LEAD019288,AGT084_SH,PROP003403,2024-11-05,2182090.00,Bank Transfer,102558.2300,0.0470,1537529.0000,Sharm El Sheikh
TRANS002914,LEAD019295,AGT015_AS,PROP011222,2025-06-27,2425150.00,Installment,84880.2500,0.0350,1840985.0000,Asyut
TRANS002915,LEAD019297,AGT068_NC,PROP015350,2024-08-08,7913280.00,Installment,379837.4400,0.0480,6436921.0000,New Administrative Capital
TRANS002916,LEAD019302,AGT037_MA,PROP016953,2024-07-04,5556012.00,Cash,205572.4400,0.0370,3851032.0000,Mansoura
TRANS002917,LEAD019304,AGT027_MN,PROP013266,2025-06-30,6673408.00,Bank Transfer,220222.4600,0.0330,4815312.0000,Al Minya
TRANS002918,LEAD019310,AGT060_PS,PROP011165,2025-05-27,3123832.00,Cash,134324.7800,0.0430,2460225.0000,Port Said
TRANS002919,LEAD019326,AGT008_GZ,PROP005281,2024-09-11,27852009.00,Bank Transfer,1169784.3800,0.0420,20191150.0000,Giza
TRANS002920,LEAD019329,AGT061_SU,PROP004005,2025-04-30,1690159.00,Installment,67606.3600,0.0400,1345382.0000,Suez
TRANS002921,LEAD019333,AGT021_AW,PROP007032,2024-10-17,1351866.00,Bank Transfer,48667.1800,0.0360,1017812.0000,Aswan
TRANS002922,LEAD019342,AGT002_CA,PROP012243,2024-10-04,6094808.00,Bank Transfer,274266.3600,0.0450,5250837.0000,Cairo
TRANS002923,LEAD019343,AGT076_NO,PROP017644,2025-04-22,2709757.00,Installment,119229.3100,0.0440,1887138.0000,North Coast
TRANS002924,LEAD019345,AGT014_AS,PROP001128,2024-12-15,4584580.00,Bank Transfer,160460.3000,0.0350,3305402.0000,Asyut
TRANS002925,LEAD019346,AGT067_NC,PROP015268,2025-04-18,9536938.00,Installment,457773.0200,0.0480,7376866.0000,New Administrative Capital
TRANS002926,LEAD019347,AGT042_TA,PROP011342,2024-10-18,3804714.00,Bank Transfer,133164.9900,0.0350,3276338.0000,Tanta
TRANS002927,LEAD019364,AGT007_GZ,PROP011154,2025-06-05,16176848.00,Installment,679427.6200,0.0420,11980922.0000,Giza
TRANS002928,LEAD019374,AGT064_SU,PROP010790,2025-04-16,1437683.00,Installment,57507.3200,0.0400,1087100.0000,Suez
TRANS002929,LEAD019379,AGT020_LU,PROP018198,2024-08-05,3745965.00,Cash,149838.6000,0.0400,2765489.0000,Luxor
TRANS002930,LEAD019381,AGT029_SO,PROP013366,2025-04-09,11468706.00,Cash,389936.0000,0.0340,7997068.0000,Sohag
TRANS002931,LEAD019384,AGT057_PS,PROP018313,2025-06-13,3924768.00,Bank Transfer,168765.0200,0.0430,3033625.0000,Port Said
TRANS002932,LEAD019389,AGT024_AW,PROP009092,2025-05-21,3031351.00,Bank Transfer,109128.6400,0.0360,2527210.0000,Aswan
TRANS002933,LEAD019391,AGT022_AW,PROP022941,2024-11-23,1698453.00,Cash,61144.3100,0.0360,1287143.0000,Aswan
TRANS002934,LEAD019394,AGT059_PS,PROP021472,2025-02-08,1343146.00,Cash,57755.2800,0.0430,1067400.0000,Port Said
TRANS002935,LEAD019397,AGT016_AS,PROP003065,2025-06-23,7985382.00,Installment,279488.3700,0.0350,5712971.0000,Asyut
TRANS002936,LEAD019412,AGT039_MA,PROP004879,2024-10-17,3998826.00,Bank Transfer,147956.5600,0.0370,2777337.0000,Mansoura
TRANS002937,LEAD019424,AGT065_NC,PROP024111,2025-05-19,24326537.00,Installment,1167673.7800,0.0480,19805665.0000,New Administrative Capital
TRANS002938,LEAD019425,AGT002_CA,PROP009241,2024-08-11,15017090.00,Bank Transfer,675769.0500,0.0450,11173883.0000,Cairo
TRANS002939,LEAD019433,AGT071_SZ,PROP018422,2025-06-30,5130788.00,Cash,236016.2500,0.0460,3638517.0000,Sheikh Zayed
TRANS002940,LEAD019436,AGT040_MA,PROP006843,2024-08-14,6806428.00,Cash,251837.8400,0.0370,4965420.0000,Mansoura
TRANS002941,LEAD019441,AGT065_NC,PROP011116,2024-09-04,4425864.00,Installment,212441.4700,0.0480,3290656.0000,New Administrative Capital
TRANS002942,LEAD019446,AGT039_MA,PROP001282,2024-12-06,1192614.00,Cash,44126.7200,0.0370,929027.0000,Mansoura
TRANS002943,LEAD019449,AGT061_SU,PROP003972,2024-12-12,1579160.00,Cash,63166.4000,0.0400,1209499.0000,Suez
TRANS002944,LEAD019453,AGT049_DA,PROP004958,2024-07-02,4208729.00,Cash,164140.4300,0.0390,3228392.0000,Damietta
TRANS002945,LEAD019464,AGT041_TA,PROP013714,2025-01-07,2376776.00,Bank Transfer,83187.1600,0.0350,1952118.0000,Tanta
TRANS002946,LEAD019467,AGT010_AL,PROP009055,2025-01-23,4791762.00,Cash,182086.9600,0.0380,3574430.0000,Alexandria
TRANS002947,LEAD019470,AGT005_GZ,PROP005973,2025-01-23,16510710.00,Bank Transfer,693449.8200,0.0420,11076744.0000,Giza
TRANS002948,LEAD019474,AGT019_LU,PROP018317,2025-06-25,5914165.00,Cash,236566.6000,0.0400,4195734.0000,Luxor
TRANS002949,LEAD019478,AGT044_TA,PROP002149,2024-09-27,4139487.00,Bank Transfer,144882.0500,0.0350,3257548.0000,Tanta
TRANS002950,LEAD019481,AGT033_QE,PROP022529,2025-06-30,4484168.00,Installment,143493.3800,0.0320,3636487.0000,Qena
TRANS002951,LEAD019483,AGT001_CA,PROP003282,2025-05-17,2973794.00,Cash,133820.7300,0.0450,2200565.0000,Cairo
TRANS002952,LEAD019485,AGT039_MA,PROP011380,2025-05-23,5041793.00,Cash,186546.3400,0.0370,3897777.0000,Mansoura
TRANS002953,LEAD019497,AGT019_LU,PROP013663,2025-03-14,3603528.00,Cash,144141.1200,0.0400,2705496.0000,Luxor
TRANS002954,LEAD019507,AGT042_TA,PROP002501,2025-01-05,3723291.00,Installment,130315.1900,0.0350,2810091.0000,Tanta
TRANS002955,LEAD019524,AGT053_IS,PROP024841,2024-08-26,4951921.00,Installment,203028.7600,0.0410,4000208.0000,Ismailia
TRANS002956,LEAD019525,AGT043_TA,PROP010938,2024-11-12,3827679.00,Installment,133968.7700,0.0350,2987876.0000,Tanta
TRANS002957,LEAD019527,AGT080_HU,PROP021656,2025-05-23,5640145.00,Installment,236886.0900,0.0420,4254144.0000,Hurghada
TRANS002958,LEAD019546,AGT049_DA,PROP006976,2025-06-30,11400174.00,Installment,444606.7900,0.0390,8517426.0000,Damietta
TRANS002959,LEAD019550,AGT028_MN,PROP017529,2025-06-04,5318174.00,Bank Transfer,175499.7400,0.0330,3986134.0000,Al Minya
TRANS002960,LEAD019556,AGT007_GZ,PROP002602,2025-06-22,7390138.00,Installment,310385.8000,0.0420,6130809.0000,Giza
TRANS002961,LEAD019557,AGT073_NO,PROP001630,2025-03-22,5444001.00,Bank Transfer,239536.0400,0.0440,4415191.0000,North Coast
TRANS002962,LEAD019558,AGT061_SU,PROP018264,2025-01-28,5592382.00,Bank Transfer,223695.2800,0.0400,4305661.0000,Suez
TRANS002963,LEAD019568,AGT035_QE,PROP017033,2025-05-10,4487034.00,Installment,143585.0900,0.0320,3287015.0000,Qena
TRANS002964,LEAD019577,AGT022_AW,PROP022242,2024-10-31,5344446.00,Installment,192400.0600,0.0360,4008057.0000,Aswan
TRANS002965,LEAD019581,AGT007_GZ,PROP001096,2024-11-06,14753834.00,Cash,619661.0300,0.0420,11020248.0000,Giza
TRANS002966,LEAD019585,AGT042_TA,PROP022401,2024-09-03,5129316.00,Bank Transfer,179526.0600,0.0350,3920967.0000,Tanta
TRANS002967,LEAD019587,AGT044_TA,PROP018860,2025-02-15,5004032.00,Cash,175141.1200,0.0350,3762724.0000,Tanta
TRANS002968,LEAD019590,AGT026_MN,PROP014551,2024-08-12,1939466.00,Bank Transfer,64002.3800,0.0330,1505679.0000,Al Minya
TRANS002969,LEAD019600,AGT064_SU,PROP008727,2025-06-16,9101508.00,Cash,364060.3200,0.0400,6953179.0000,Suez
TRANS002970,LEAD019607,AGT009_AL,PROP017334,2024-11-19,7221367.00,Installment,274411.9500,0.0380,6040418.0000,Alexandria
TRANS002971,LEAD019609,AGT071_SZ,PROP008222,2024-11-22,13302290.00,Installment,611905.3400,0.0460,10266735.0000,Sheikh Zayed
TRANS002972,LEAD019626,AGT075_NO,PROP012984,2025-02-17,6998431.00,Bank Transfer,307930.9600,0.0440,4808489.0000,North Coast
TRANS002973,LEAD019633,AGT074_NO,PROP023229,2025-06-09,24589052.00,Installment,1081918.2900,0.0440,17207586.0000,North Coast
TRANS002974,LEAD019639,AGT026_MN,PROP013250,2024-11-23,2665096.00,Installment,87948.1700,0.0330,1995974.0000,Al Minya
TRANS002975,LEAD019648,AGT032_SO,PROP017642,2024-11-17,1527369.00,Bank Transfer,51930.5500,0.0340,1151374.0000,Sohag
TRANS002976,LEAD019661,AGT081_SH,PROP014565,2024-10-30,28430987.00,Bank Transfer,1336256.3900,0.0470,19431471.0000,Sharm El Sheikh
TRANS002977,LEAD019674,AGT048_ZA,PROP020391,2024-08-24,12092386.00,Bank Transfer,435325.9000,0.0360,9367552.0000,Zagazig
TRANS002978,LEAD019682,AGT020_LU,PROP021094,2025-04-28,1476945.00,Installment,59077.8000,0.0400,1160116.0000,Luxor
TRANS002979,LEAD019685,AGT044_TA,PROP000629,2024-11-24,1258921.00,Installment,44062.2400,0.0350,951505.0000,Tanta
TRANS002980,LEAD019695,AGT052_DA,PROP015503,2024-08-19,8369644.00,Cash,326416.1200,0.0390,6104044.0000,Damietta
TRANS002981,LEAD019698,AGT012_AL,PROP008901,2024-10-03,13012941.00,Installment,494491.7600,0.0380,9625762.0000,Alexandria
TRANS002982,LEAD019703,AGT038_MA,PROP017525,2024-11-20,3845728.00,Cash,142291.9400,0.0370,2733981.0000,Mansoura
TRANS002983,LEAD019713,AGT037_MA,PROP023950,2024-10-04,3260387.00,Cash,120634.3200,0.0370,2524675.0000,Mansoura
TRANS002984,LEAD019727,AGT058_PS,PROP016462,2025-06-27,11771548.00,Installment,506176.5600,0.0430,7956201.0000,Port Said
TRANS002985,LEAD019730,AGT075_NO,PROP004859,2025-01-02,25219496.00,Bank Transfer,1109657.8200,0.0440,17383293.0000,North Coast
TRANS002986,LEAD019737,AGT068_NC,PROP007727,2025-06-30,12399948.00,Installment,595197.5000,0.0480,9647100.0000,New Administrative Capital
TRANS002987,LEAD019738,AGT058_PS,PROP010569,2024-07-15,1596506.00,Installment,68649.7600,0.0430,1287199.0000,Port Said
TRANS002988,LEAD019742,AGT037_MA,PROP006260,2025-03-31,2209925.00,Bank Transfer,81767.2200,0.0370,1831590.0000,Mansoura
TRANS002989,LEAD019745,AGT033_QE,PROP021490,2025-05-04,4048351.00,Bank Transfer,129547.2300,0.0320,2936965.0000,Qena
TRANS002990,LEAD019747,AGT035_QE,PROP018234,2025-06-29,2577685.00,Cash,82485.9200,0.0320,2125192.0000,Qena
TRANS002991,LEAD019754,AGT065_NC,PROP009008,2025-03-24,8694894.00,Bank Transfer,417354.9100,0.0480,6576724.0000,New Administrative Capital
TRANS002992,LEAD019758,AGT044_TA,PROP007398,2024-12-18,3777856.00,Cash,132224.9600,0.0350,2885629.0000,Tanta
TRANS002993,LEAD019768,AGT014_AS,PROP009295,2024-12-13,9068298.00,Installment,317390.4300,0.0350,6710217.0000,Asyut
TRANS002994,LEAD019772,AGT082_SH,PROP000909,2025-04-09,16698603.00,Bank Transfer,784834.3400,0.0470,13365056.0000,Sharm El Sheikh
TRANS002995,LEAD019778,AGT037_MA,PROP020634,2025-06-03,5101324.00,Installment,188748.9900,0.0370,3540475.0000,Mansoura
TRANS002996,LEAD019783,AGT071_SZ,PROP006544,2024-10-14,4825071.00,Cash,221953.2700,0.0460,3484027.0000,Sheikh Zayed
TRANS002997,LEAD019784,AGT045_ZA,PROP000762,2025-06-18,1450411.00,Bank Transfer,52214.8000,0.0360,1189604.0000,Zagazig
TRANS002998,LEAD019785,AGT006_GZ,PROP005224,2025-01-30,6884238.00,Installment,289138.0000,0.0420,5399741.0000,Giza
TRANS002999,LEAD019798,AGT006_GZ,PROP016671,2024-10-18,9419169.00,Installment,395605.1000,0.0420,7138742.0000,Giza
TRANS003000,LEAD019801,AGT045_ZA,PROP001526,2025-01-23,9390716.00,Cash,338065.7800,0.0360,7237211.0000,Zagazig
TRANS003001,LEAD019818,AGT061_SU,PROP013173,2025-03-01,3204977.00,Cash,128199.0800,0.0400,2450231.0000,Suez
TRANS003002,LEAD019825,AGT073_NO,PROP005069,2024-10-28,12029378.00,Cash,529292.6300,0.0440,8945492.0000,North Coast
TRANS003003,LEAD019852,AGT026_MN,PROP013306,2025-01-22,4667875.00,Bank Transfer,154039.8800,0.0330,3347413.0000,Al Minya
TRANS003004,LEAD019856,AGT081_SH,PROP022236,2025-06-28,10457242.00,Installment,491490.3700,0.0470,7933769.0000,Sharm El Sheikh
TRANS003005,LEAD019857,AGT041_TA,PROP000216,2025-06-09,2793874.00,Cash,97785.5900,0.0350,2221422.0000,Tanta
TRANS003006,LEAD019867,AGT020_LU,PROP008643,2025-06-13,2994695.00,Bank Transfer,119787.8000,0.0400,2410979.0000,Luxor
TRANS003007,LEAD019871,AGT010_AL,PROP011889,2024-09-06,25582829.00,Bank Transfer,972147.5000,0.0380,19764511.0000,Alexandria
TRANS003008,LEAD019874,AGT084_SH,PROP012034,2025-01-06,12014842.00,Bank Transfer,564697.5700,0.0470,8781656.0000,Sharm El Sheikh
TRANS003009,LEAD019878,AGT044_TA,PROP017752,2025-04-15,3842934.00,Cash,134502.6900,0.0350,3062599.0000,Tanta
TRANS003010,LEAD019900,AGT076_NO,PROP017537,2024-09-06,9172570.00,Installment,403593.0800,0.0440,6996917.0000,North Coast
TRANS003011,LEAD019920,AGT067_NC,PROP003200,2025-04-30,4477731.00,Bank Transfer,214931.0900,0.0480,3589878.0000,New Administrative Capital
TRANS003012,LEAD019936,AGT065_NC,PROP011989,2024-11-25,3031790.00,Installment,145525.9200,0.0480,2082445.0000,New Administrative Capital
TRANS003013,LEAD019953,AGT031_SO,PROP000245,2025-05-18,2122619.00,Installment,72169.0500,0.0340,1811105.0000,Sohag
TRANS003014,LEAD019959,AGT032_SO,PROP019599,2024-09-27,4533392.00,Installment,154135.3300,0.0340,3533028.0000,Sohag
TRANS003015,LEAD019979,AGT015_AS,PROP019116,2025-03-31,17456546.00,Cash,610979.1100,0.0350,13664039.0000,Asyut
TRANS003016,LEAD019988,AGT013_AS,PROP023875,2024-07-25,4970430.00,Bank Transfer,173965.0500,0.0350,3360021.0000,Asyut
TRANS003017,LEAD019989,AGT008_GZ,PROP007044,2025-03-29,7687163.00,Installment,322860.8500,0.0420,5904080.0000,Giza
TRANS003018,LEAD019994,AGT027_MN,PROP011923,2025-01-12,8659374.00,Bank Transfer,285759.3400,0.0330,6820689.0000,Al Minya
TRANS003019,LEAD020003,AGT077_HU,PROP000804,2024-09-20,5268704.00,Cash,221285.5700,0.0420,3830950.0000,Hurghada
TRANS003020,LEAD020011,AGT030_SO,PROP006715,2024-12-27,3843344.00,Installment,130673.7000,0.0340,3319822.0000,Sohag
TRANS003021,LEAD020023,AGT007_GZ,PROP016198,2025-01-05,27598516.00,Bank Transfer,1159137.6700,0.0420,20643887.0000,Giza
TRANS003022,LEAD020026,AGT023_AW,PROP024123,2025-02-04,2992827.00,Installment,107741.7700,0.0360,2249262.0000,Aswan
TRANS003023,LEAD020034,AGT013_AS,PROP017543,2025-05-19,2839431.00,Bank Transfer,99380.0800,0.0350,2062531.0000,Asyut
TRANS003024,LEAD020042,AGT084_SH,PROP008552,2025-06-25,2656440.00,Bank Transfer,124852.6800,0.0470,1926494.0000,Sharm El Sheikh
TRANS003025,LEAD020075,AGT016_AS,PROP009135,2025-06-26,5791020.00,Installment,202685.7000,0.0350,4581662.0000,Asyut
TRANS003026,LEAD020089,AGT069_SZ,PROP019909,2024-09-11,9472722.00,Cash,435745.2100,0.0460,6735549.0000,Sheikh Zayed
TRANS003027,LEAD020094,AGT021_AW,PROP011842,2024-08-15,12658315.00,Installment,455699.3400,0.0360,9497548.0000,Aswan
TRANS003028,LEAD020098,AGT020_LU,PROP004834,2025-06-26,10421282.00,Installment,416851.2800,0.0400,7746589.0000,Luxor
TRANS003029,LEAD020101,AGT005_GZ,PROP023221,2025-03-30,7968515.00,Installment,334677.6300,0.0420,6201443.0000,Giza
TRANS003030,LEAD020103,AGT022_AW,PROP008021,2024-06-27,4359638.00,Cash,156946.9700,0.0360,3569183.0000,Aswan
TRANS003031,LEAD020108,AGT069_SZ,PROP008232,2025-02-28,1807028.00,Cash,83123.2900,0.0460,1349581.0000,Sheikh Zayed
TRANS003032,LEAD020123,AGT041_TA,PROP016738,2024-12-10,1578471.00,Installment,55246.4900,0.0350,1297288.0000,Tanta
TRANS003033,LEAD020124,AGT001_CA,PROP018761,2025-06-30,20841531.00,Bank Transfer,937868.9000,0.0450,14942683.0000,Cairo
TRANS003034,LEAD020141,AGT066_NC,PROP007710,2024-11-07,5718925.00,Bank Transfer,274508.4000,0.0480,3894818.0000,New Administrative Capital
TRANS003035,LEAD020165,AGT065_NC,PROP013885,2025-05-10,6869384.00,Bank Transfer,329730.4300,0.0480,5118190.0000,New Administrative Capital
TRANS003036,LEAD020170,AGT067_NC,PROP007697,2024-11-11,7191159.00,Installment,345175.6300,0.0480,5900664.0000,New Administrative Capital
TRANS003037,LEAD020190,AGT045_ZA,PROP021083,2024-12-30,2871710.00,Bank Transfer,103381.5600,0.0360,2242175.0000,Zagazig
TRANS003038,LEAD020199,AGT077_HU,PROP022965,2025-06-07,6038201.00,Installment,253604.4400,0.0420,4798452.0000,Hurghada
TRANS003039,LEAD020202,AGT048_ZA,PROP015105,2025-03-25,4688549.00,Cash,168787.7600,0.0360,3470886.0000,Zagazig
TRANS003040,LEAD020203,AGT044_TA,PROP018049,2025-04-09,6566370.00,Bank Transfer,229822.9500,0.0350,4784131.0000,Tanta
TRANS003041,LEAD020214,AGT054_IS,PROP019189,2024-10-09,10275006.00,Cash,421275.2500,0.0410,7402794.0000,Ismailia
TRANS003042,LEAD020215,AGT050_DA,PROP017294,2024-12-03,7528832.00,Cash,293624.4500,0.0390,5812892.0000,Damietta
TRANS003043,LEAD020225,AGT057_PS,PROP008833,2025-05-19,1867506.00,Installment,80302.7600,0.0430,1507074.0000,Port Said
TRANS003044,LEAD020237,AGT064_SU,PROP021482,2024-12-12,4395562.00,Cash,175822.4800,0.0400,3296611.0000,Suez
TRANS003045,LEAD020254,AGT069_SZ,PROP007337,2025-06-19,15762935.00,Cash,725095.0100,0.0460,13131544.0000,Sheikh Zayed
TRANS003046,LEAD020255,AGT084_SH,PROP005394,2025-06-05,4815440.00,Bank Transfer,226325.6800,0.0470,3924426.0000,Sharm El Sheikh
TRANS003047,LEAD020256,AGT001_CA,PROP022825,2024-08-29,8721502.00,Bank Transfer,392467.5900,0.0450,6900070.0000,Cairo
TRANS003048,LEAD020263,AGT028_MN,PROP000184,2024-11-25,5713121.00,Cash,188532.9900,0.0330,4097160.0000,Al Minya
TRANS003049,LEAD020272,AGT040_MA,PROP020129,2024-11-04,3906217.00,Installment,144530.0300,0.0370,3008257.0000,Mansoura
TRANS003050,LEAD020282,AGT052_DA,PROP018671,2025-01-09,3588263.00,Bank Transfer,139942.2600,0.0390,2875090.0000,Damietta
TRANS003051,LEAD020283,AGT049_DA,PROP008108,2025-01-25,1418749.00,Bank Transfer,55331.2100,0.0390,1086586.0000,Damietta
TRANS003052,LEAD020295,AGT002_CA,PROP014593,2024-11-16,2107203.00,Bank Transfer,94824.1400,0.0450,1695106.0000,Cairo
TRANS003053,LEAD020296,AGT007_GZ,PROP012818,2025-05-08,28066440.00,Bank Transfer,1178790.4800,0.0420,20150293.0000,Giza
TRANS003054,LEAD020308,AGT029_SO,PROP016281,2025-06-28,20869328.00,Cash,709557.1500,0.0340,14600793.0000,Sohag
TRANS003055,LEAD020311,AGT012_AL,PROP016887,2024-12-29,32876344.00,Installment,1249301.0700,0.0380,21780705.0000,Alexandria
TRANS003056,LEAD020318,AGT059_PS,PROP002537,2025-05-31,5112090.00,Bank Transfer,219819.8700,0.0430,3994269.0000,Port Said
TRANS003057,LEAD020324,AGT035_QE,PROP003262,2024-12-02,5474556.00,Installment,175185.7900,0.0320,4457278.0000,Qena
TRANS003058,LEAD020329,AGT055_IS,PROP015796,2025-06-30,4061227.00,Installment,166510.3100,0.0410,3156576.0000,Ismailia
TRANS003059,LEAD020340,AGT021_AW,PROP004120,2024-10-29,2578137.00,Bank Transfer,92812.9300,0.0360,2077498.0000,Aswan
TRANS003060,LEAD020348,AGT058_PS,PROP001790,2025-03-27,18856417.00,Bank Transfer,810825.9300,0.0430,14546693.0000,Port Said
TRANS003061,LEAD020349,AGT001_CA,PROP005862,2024-11-22,7062979.00,Installment,317834.0600,0.0450,5430672.0000,Cairo
TRANS003062,LEAD020353,AGT074_NO,PROP019677,2025-06-20,13956061.00,Cash,614066.6800,0.0440,10646817.0000,North Coast
TRANS003063,LEAD020356,AGT018_LU,PROP011843,2024-12-12,4936751.00,Cash,197470.0400,0.0400,4063179.0000,Luxor
TRANS003064,LEAD020369,AGT080_HU,PROP010708,2024-10-22,20202261.00,Installment,848494.9600,0.0420,16109785.0000,Hurghada
TRANS003065,LEAD020372,AGT039_MA,PROP008236,2024-09-08,4621816.00,Installment,171007.1900,0.0370,3459644.0000,Mansoura
TRANS003066,LEAD020379,AGT008_GZ,PROP006479,2024-12-22,31117745.00,Cash,1306945.2900,0.0420,23500903.0000,Giza
TRANS003067,LEAD020408,AGT027_MN,PROP000766,2025-04-10,4863059.00,Installment,160480.9500,0.0330,4053824.0000,Al Minya
TRANS003068,LEAD020411,AGT070_SZ,PROP021641,2025-02-06,11258950.00,Installment,517911.7000,0.0460,7813207.0000,Sheikh Zayed
TRANS003069,LEAD020413,AGT046_ZA,PROP024185,2025-05-15,5709144.00,Cash,205529.1800,0.0360,4625541.0000,Zagazig
TRANS003070,LEAD020420,AGT026_MN,PROP011437,2024-08-28,1756909.00,Bank Transfer,57978.0000,0.0330,1275427.0000,Al Minya
TRANS003071,LEAD020429,AGT076_NO,PROP000136,2024-09-11,5278806.00,Cash,232267.4600,0.0440,3834508.0000,North Coast
TRANS003072,LEAD020433,AGT002_CA,PROP022330,2025-01-24,23056312.00,Cash,1037534.0400,0.0450,18676252.0000,Cairo
TRANS003073,LEAD020434,AGT084_SH,PROP005527,2024-12-16,19975812.00,Installment,938863.1600,0.0470,15269086.0000,Sharm El Sheikh
TRANS003074,LEAD020435,AGT051_DA,PROP008062,2024-08-14,2717883.00,Cash,105997.4400,0.0390,2111988.0000,Damietta
TRANS003075,LEAD020436,AGT004_CA,PROP018961,2025-01-08,9627061.00,Cash,433217.7400,0.0450,7394879.0000,Cairo
TRANS003076,LEAD020447,AGT067_NC,PROP005924,2024-10-30,2526553.00,Bank Transfer,121274.5400,0.0480,1989407.0000,New Administrative Capital
TRANS003077,LEAD020450,AGT080_HU,PROP010654,2024-09-14,6251680.00,Cash,262570.5600,0.0420,4559320.0000,Hurghada
TRANS003078,LEAD020463,AGT067_NC,PROP009818,2024-08-15,4973746.00,Bank Transfer,238739.8100,0.0480,3613569.0000,New Administrative Capital
TRANS003079,LEAD020500,AGT074_NO,PROP017822,2025-06-30,3874686.00,Bank Transfer,170486.1800,0.0440,3181814.0000,North Coast
TRANS003080,LEAD020503,AGT065_NC,PROP014794,2025-04-15,2760791.00,Bank Transfer,132517.9700,0.0480,2264627.0000,New Administrative Capital
TRANS003081,LEAD020507,AGT034_QE,PROP019467,2025-03-19,2425126.00,Installment,77604.0300,0.0320,1821513.0000,Qena
TRANS003082,LEAD020513,AGT044_TA,PROP018777,2024-09-17,1176171.00,Cash,41165.9800,0.0350,877247.0000,Tanta
TRANS003083,LEAD020518,AGT004_CA,PROP020222,2024-07-09,50216497.00,Installment,2259742.3600,0.0450,30728064.0000,Cairo
